id	tweet	label 
4910	"En este HASHTAG, voy a HASHTAG el libro que estoy terminando de leer: ""A merced de un dios salvaje"" , una entretenida novela de USER ambientada en los pueblos vinícolas de La Rioja alta HASHTAG https://t.co/llv10mqc4F"	others 
4911	"ME ACABAN DE DAR 8 INFARTOS. VAYA CAPITULAZO. QUE TENSIÓN. AHHHHHHHHHH.  HASHTAG  HASHTAG"	surprise 
4912	"➡️AVANCE INFORMATIVO  ▪️Valoraciones de los resultados de las HASHTAG  ▪️Constitución de la Federación Regional de Regentes 13:30 horas en USER y USER 📻 https://t.co/Ga67yXNbM2"	others 
4913	"HASHTAG Mamimata lo que hace HASHTAG... El gol 600 para enmarcar ese tiro libre y poner HASHTAG 3-0 HASHTAG   HASHTAG https://t.co/HIquavMuaI"	others 
4914	"¡Por la mínima!   El USER vence al Valladolid con un autogol y llega a 74 puntos en HASHTAG 🔴⚽  https://t.co/pGvzsW6J6N https://t.co/mgybacnuj0"	others 
4915	Obvio sus amigos saben si fueron a HASHTAG o no 🙄. Eviten.	others 
4916	"Hacía mucho tiempo, pero muuuucho tiempo no le daban un baile tan sabroso al HASHTAG  Qué equipazo el HASHTAG Y sin embargo, van perdiendo.  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG"	others 
4917	Mira me muero con ella ha sido lo puto mejor de todo el capítulo joder si esque putisima ama dios dios dios HASHTAG	surprise 
4918	Eran padres y abuelos con actitud de arrepentimiento prometiendo a una niña que a partir de ahora se portarán bien.#GretaThunberg https://t.co/x4le6RRHPj	sadness 
4919	"-Todos lloran por HASHTAG pero quien llora por....  COMETE UNA VERGA Y LLORA TU Y DEJA A LA GENTE LLORAR POR LO QUE LES DE LA GANA."	sadness 
4920	Igual Tezanos no estaba tan loco, digo yo.#ElecccionesGenerales28A	others 
4921	La hostia de Casado una mierda comparada con la que nos vamos a pegar nosotras en Mayo USER HASHTAG HASHTAG	anger 
4922	Lo de Messi es impresionante,viene de otro planeta. HASHTAG	surprise 
4923	España es un país maravilloso. Lo de la patria y lo de los balcones, es fascismo, y hoy, ha sido derrotado: VIVA LA IZQUIERDA DE MI PAÍS. HASHTAG	joy 
4924	¿Y el penal? ¿Dónde está el VAR? ¿La roja?🙀  HASHTAG Vamos USER 💪🏼	others 
4925	Grande USER!!! USER 1 - 0 USER Vamos Barcelona!!! HASHTAG HASHTAG	joy 
4926	Un susto lo que pasamos con el barca, pero se ganó 😃😃😃😃  HASHTAG  HASHTAG	joy 
4927	Feliz día del libro a todos mis lectores HASHTAG	joy 
4928	sembrar odio no gana , ha quedado claro hoy. Batacazo de los se creían vencedores ...#ElecccionesGenerales28A	others 
4929	¿Qué te ha parecido el episodio de HASHTAG la HASHTAG? ¿Con qué emoticón la describirías?  Nos gustaría saber tu opinión y tus comentarios.	others 
4930	Hermoso poder ver la HASHTAG en casa y con mi hermano 💙 Como los viejos tiempos.	others 
4931	"HASHTAG les desea un feliz Día Internacional del Libro y del Derecho de Autor!! 🤪🥳  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG… https://t.co/jz9851NoYW"	joy 
4932	"🔴 Este HASHTAG tenemos un programa muy especial. ¡Y estrenamos horario! Ya puedes seguirlo en directo 😉  👉 https://t.co/11g7HECVhs https://t.co/rwO4gcwTOK"	others 
4933	Cuenta la leyenda de San Jorge que tras matar al dragón y salvar a la princesa, nació un rosal y por eso celebramos con rosas y libros. En este HASHTAG, además recordamos a grandes autores como Cervantes y Shakespeare https://t.co/zGW3DhS7WL  HASHTAG… https://t.co/6kKg5Xrlk6	others 
4934	en colombia ya habrían habido como 5 tarjetas amarillas, y si juega millos sancionado el campin por un año. HASHTAG	others 
4935	"HASHTAG 🏆 | HASHTAG ⚽  😴 Messi repite suplencia ante el Levante   👑 El técnico quiere al '10' concentrado al cien por cien para la Champions  ▶️ https://t.co/6PfBqd8cd8 https://t.co/htykpYFAgj"	others 
4936	"Disimular, disimular, no es que disimulen mucho los yanquis... 😂😂😂😂 Es lo que tiene tener un tarado unicelular de presidente, la mentira es demasiado compleja para él.. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/OrbvTxo4F6"	anger 
4937	Extraterrestre Messi, estaba defendiendo y en 2 segundos atacando adelante 👏 HASHTAG HASHTAG	joy 
4938	"¿Qué si estoy triste por HASHTAG? Cómo no voy a estar triste si ahí fue donde me bautizaron... (Me dueles Paris)...Snif snif"	sadness 
4939	"Hoy es un día triste y la tristeza se expandirá por siempre, hoy será recordado como el día que nuestra generación dejó perder a HASHTAG  https://t.co/KSRuxixk46"	sadness 
4940	"""Lo extraordinario es que parezca normal"".  Grandes. ❤️💙  HASHTAG HASHTAG."	joy 
4941	El HASHTAG juega muy bien y no quiero desmerecer su triunfo de ayer ante los HASHTAG por la HASHTAG pero le hace mucha falta Harry HASHTAG igualmente el HASHTAG demostró un gran juego y es justo ganador. Todo puede pasar!	sadness 
4942	No pasaron,  y el Rayo le ganó al Real!!!!  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG	joy 
4943	HASHTAG muchísimo tiempo que no veía al Barça tan ahogado 😱😱😱	sadness 
4944	HASHTAG | Los argentinos seguimos teniendo una enorme vocación de leer, escribir y escuchar. Sucede a pesar de la crisis económica y de la crisis que acarrean las nuevas tecnologías. https://t.co/xKvpySO5Wx	others 
4945	"""Así en Los Pinos como en la Tierra"" es otra de nuestras recomendaciones en este HASHTAG. Historias incómodas de 7 familias presidenciales escritas por USER USER y USER. Editado por USER.   De VENTA en: 👉 https://t.co/Dz36Q9eUfy https://t.co/Y8gOKQUcJp"	others 
4946	Que delantero es Suarez, lucha todas y pelea con todos.  HASHTAG	joy 
4947	"Vox se creía tormenta y se ha quedado en llovizna.   HASHTAG  HASHTAG  HASHTAG"	others 
4948	Cerramos !!! vamos a ver el último capítulo de HASHTAG  https://t.co/lTAMjOmqXI	others 
4949	Dijo el papa que el Vaticano no piensa poner un euro en la reconstrucción de HASHTAG, que de la historia de  hagan cargo los fieles, va, nada nuevo dijo... HASHTAG	others 
4950	Que diferente sería nuestra sociedad si la misma emoción que nos hace llorar, devastar el alma y dejarnos petrificados en el sofá ante HASHTAG  la aplicaramos ante las injusticias, las guerras y los millones de fallecidos por  hambre que a diario mueren en el olvido	sadness 
4951	Capitulazo, pasarán los años y no creo que volvamos a ver nada parecido a Juego de Tronos, sublime. HASHTAG HASHTAG https://t.co/7yBQHxoAFO	joy 
4952	¿Os dais cuenta de que el capítulo apenas ha tenido diálogo y todos estamos hablando de uno de los mejores episodios de la serie? Eso es maestría HASHTAG	joy 
4953	"HASHTAG y ""Me Traicionaste"", la canción de Rosalía sobre la serie: https://t.co/h01QTjooQJ https://t.co/UIGo22rrmh"	others 
4954	La Arquitectura ve impotente cómo es consumida por las llamas la Catedral de Nuestra Señora de París. Joya arquitectónica del Gótico francés, se levantó estoicamente de otros incendios, pero nunca tan voraz como el de hoy. Las obras en su interior reducidas a cenizas. HASHTAG	sadness 
4955	Hoy entre las HASHTAG y HASHTAG, parece que me van a tener nervioso todo el día.	others 
4956	Vaya dos equipos que se enfrentan en 3 minutos... Alineación 🔝🔝 A disfrutar durante 90 minutos del mejor espectáculo HASHTAG HASHTAG	others 
4957	NO, NO HAY PAÍS COMO VENEZUELA !!!! HASHTAG HASHTAG HASHTAG https://t.co/BF67YLyHDD	others 
4958	Donaciones para reconstruir HASHTAG: Arnault dará 200 millones y Pinault, otros 100 https://t.co/OhDsGVEenC vía USER	others 
4959	¿Cómo se ve el interior de la catedral de HASHTAG tras el incendio? https://t.co/BlK7ZIN7Qa vía USER	others 
4960	Un USER muy enredado.. fácil rival para USER HASHTAG	joy 
4961	Mi cerebro no termina de procesar lo que vieron mis ojos ayer. HASHTAG HASHTAG HASHTAG HASHTAG	others 
4962	HASHTAG es hoy tapa en todo el mundo. Tristeza mundial por los daños del incendio en tan magnífico patrimonio de la humanidad. 😔 https://t.co/O3ZZO2KNKK	sadness 
4963	"Feliz día de San Jorge y día del libro!....  Hoy he leído un clásico...  Y tu?  Jajajajajaja  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG… https://t.co/4ynQb7RF8e"	joy 
4964	Así se burlan de la gente del Este de Caracas. Y le roban el dinero a los contribuyentes gringos. No les da pena. El blanco cachorrito lo que se está es llenando! Y USER pagando 😎 HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/RSIrs1hQrM	anger 
4965	"Cuando... 😮🤩😭👏🤩🤩🤩🤩 Es más, por mi ya pudo terminar hoy la serie.  👏😭🎊😭👏🎊👏🤩🎊👏😭🎊  HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/kctmJDwPhM"	sadness 
4966	"“Un lector vive mil vidas antes de morir. El que no lee, vive solamente una”  ¡Feliz día del libro!  HASHTAG HASHTAG en Toluca, Mexico https://t.co/CD1QT5w6av"	joy 
4967	"Este fue uno de las primeras novelas que leí y recuerdo que después de eso me volví una apasionada de la lectura...  Lo mejor es que lo escribió la maestra que me daba clases de español en la secundaria 😌😌 HASHTAG https://t.co/QTps1tdxn1"	joy 
4968	"Hoy en Madrid HASHTAG reclaman medidas urgentes de lucha contra el HASHTAG  HASHTAG siguiendo los pasos de HASHTAG  ⁉️Para qué estudiar por un futuro en el que puede que no estemos? HASHTAG Fotografía USER   https://t.co/UyWTrPcZA6"	others 
4969	"Miércoles con M de Messi. HASHTAG   ¡Buenos días!"	others 
4970	Galería: Adolescentes de todo el mundo dejan de ir a clases y marchan para concientizar sobre el cambio climático https://t.co/2Rj80mhCwA HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/x3BGjWTwfO	others 
4971	"Conclusión del día HASHTAG 2019 en HASHTAG: Aquí el problema es SOCIAL, aquí el ciudadano es una MIERDA! USER y USER en las calles, salieron a dar la cara, la vida y no hubo pueblo respaldando, es triste y lamentable -y aclaro yo salí-  Ya HASHTAG"	anger 
4972	En estos momentos “qué bonito” o “cómo ser feliz” son proposiciones demasiado complicadas; prefiero aferrarme a otros criterios. Por ejemplo, a si algo es justo, honesto o universal.  HASHTAG HASHTAG HASHTAG	others 
4973	"Hoy hay Chaaaaampions y queremos saber quién gana hoy sobrinos.  HASHTAG HASHTAG HASHTAG HASHTAG"	joy 
4974	Y a la vez para que haya científicas a las que escuchar hay que ir a clase. HASHTAG HASHTAG https://t.co/TlLUeskoOt	others 
4975	Hoy la voluntad mancomunada d las mujeres por hacer valer sus derechos está en la agenda del mundo💪🏿💪🏻💪🏽💪, ojalá HASHTAG,  el conflicto del HASHTAG arrastrara la misma cantidad d gente en su lucha porque también es una lucha TRANSVERSAL  HASHTAG HASHTAG	others 
4976	"https://t.co/iVoVOZJWe2  HASHTAG llegó a 600 goles y HASHTAG goleó a HASHTAG   HASHTAG"	others 
4977	HASHTAG tienes a HASHTAG y a HASHTAG, ellas te reconstruiran. https://t.co/3040L45MEZ	others 
4978	Hoy si voy a sacar la bandera de España. Orgullosa de este país! ♥️💜 HASHTAG	joy 
4979	Los sentimientos encontrados entre la impotencia y la tristeza de ver un emblema caer, no sólo es un dolor entre parisinos y católicos, es una perdida de la historia, una tragedia para la humanidad. HASHTAG HASHTAG HASHTAG https://t.co/4bjIYtctEN	sadness 
4980	"Agradecemos al público que asistió a la primera charla sobre literatura fantástica y la proyección de la película ""Las Crónicas de Narnia: el León, la Bruja y el Armario"" 👏 HASHTAG y HASHTAG 📚 https://t.co/BY7pWuYpnb"	joy 
4981	Señoras y señores, lo conseguimos. Hoy hemos parado a la España más rancia y casposa, gracias a todos. HASHTAG	joy 
4982	El futuro campeón el Barcelona sentenció y casi líquido la eliminatoria al derrotar 3-0 al Liverpool en la semis de ida de la HASHTAG	others 
4983	HASHTAG HASHTAG USER, activista climática de 16 años, tiene un mensaje para ti.https://t.co/TKZOcxDMev	others 
4984	"HASHTAG Messi hace el gol para que el Barcelona levante la copa  El argentino se encargó de agilizar el juego y su presencia marcó la diferencia al minuto 62 al aprovechar varios rebotes en el área del Levante.   Mira aquí el gol: https://t.co/LlRB9RWyTj https://t.co/Yi4nhThAne"	others 
4985	"HASHTAG y las huelgas escolares contra el cambio climático: ""Mi asperger me ayuda a no creer en mentiras""  https://t.co/YziaPg2oqT"	others 
4986	Atenti... programa ideal en tarde lluviosa... HASHTAG https://t.co/sNk6kcLNe6	others 
4987	"Crisis de HASHTAG alcanza dimensión mundial HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/VhkiEbHKwv"	others 
4988	El feminismo inmerso en una vorágine intentando demostrar que feminismo=igualdad y llega USER y suelta que los hombre no podemos hablar de feminismo HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/AMme85W3Md	anger 
4989	No voy a dormir una mierda porque mañana hay que madrugar y estudiar, pero lo que acabo de ver esta noche no se merecía menos... Me cago en mi puta vida. Recomendación si eres sensible como yo: paquete de pañuelos que no falte. HASHTAG HASHTAG HASHTAG	sadness 
4990	Hasta ahora me entero lo de HASHTAG ¡Qué triste! 😢	sadness 
4991	RESUMEN HASHTAG | Así fue el ATLÉTICO 1-0 VALLADOLID que se decidió… https://t.co/AGinPp7xmR Ver: https://t.co/rCTe9N4DGE	others 
4992	En vivo: Levantamiento contra Maduro en HASHTAG https://t.co/Venn3cX8jw via HASHTAG	others 
4993	Secretario de Estado USA, MikePompeo, asegura que Maduro estaba listo para salir hoy de HASHTAG en un avión pero los rusos le indicaron que debía quedarse. HASHTAG https://t.co/ATQwu0duIs	others 
4994	"HASHTAG ostras!! Pensaba que este de VOX iba a cantar ""buenas noches señora..."" . Es el comienzo.....de su fin!!! 👎👎👎👎👎👎👏👏👏"	others 
4995	"¿Qué título literario adaptado a la pantalla ha sido tu preferido? HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/xz11nsm86J"	others 
4996	"Y acá es donde falla el VAR... Debe ser por pedidos, no puede ser que el árbitro siquiera haya ido a revisar la jugada de la mano.  HASHTAG HASHTAG"	others 
4997	Y despues me preguntan por que lo amo tanto.  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG	joy 
4998	"Que bien nos sienta follar eh... Arya lo ha dejado claro. REINA. HASHTAG HASHTAG HASHTAG"	joy 
4999	"🤣 Los mejores memes del tercer capítulo de HASHTAG  ▶️ https://t.co/q7yFJJlx9R https://t.co/tJv7GgAjmj"	joy 
5000	"Una pena ver cómo ardía HASHTAG 😢  Les hubiera venido bien la lluvia que caía ayer en HASHTAG 😔 HASHTAG https://t.co/GaaFRgTtMj"	sadness 
5001	Estoy fascinada...no sé si quiere seguidores,si es que es masoquista o que se dio un golpe de pequeña ...me haría gracia si no fuera tan triste ... me recuerda a lo de Froilán cuando se pegó un tiro en el pie¿Os acordáis? HASHTAG https://t.co/Quapxhqzk4	joy 
5002	Primeras tendencias y yo estoy de los nervios!!! HASHTAG HASHTAG HASHTAG	fear 
5003	Feliz al recordar a Rubén Darío hoy HASHTAG	joy 
5004	Gracias por este homenaje a HASHTAG 💔💔 https://t.co/Wty9SK1vhK	others 
5005	Jordi alba de donde te has escapado puto loco? HASHTAG HASHTAG	anger 
5006	USER USER USER USER HASHTAG Nuestro problema no es con el pueblo cubano sino con las sanguijuelas castristas que tienen 20 años maldiciendo nuestro país HASHTAG. Si no se van, serán Antorchas Humanas...	anger 
5007	HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG Mi grito con lo que hizo Melissandre se oyó en la China. ¡Que emoción!	joy 
5008	Pues se ha quedado una bonita noche 🎈 HASHTAG	others 
5009	"HASHTAG🙏🕯️ Quién dijo que todo está perdido?  Yo vengo a ofrecer mi corazón Tanta sangre que se llevó el rí­o,  Yo vengo a ofrecer mi corazón No será tan fácil, ya sé qué pasa, No será tan simple como pensaba, Como abrir el pecho y sacar el alma, Una cuchillada del amor🙏🕯️ https://t.co/Kk0a5sLl4k"	joy 
5010	¿Los veremos enfrentarse esta madrugada? HASHTAG, temporada final de la serie icono de la nueva manera de comprender la llamada Edad de Oro de la pantalla chica. USER.  https://t.co/j1MU8R0EFV vía USER https://t.co/RzzjfumXyI	others 
5011	Es la puta mejor serie HASHTAG 😪	joy 
5012	Imposible ver Twitter sin comerse algún spoiler de Juego de tronos, controlad un poco!!!! HASHTAG HASHTAG HASHTAG	anger 
5013	"Buenos días! Hoy es un viernes especial. Ayudemos todos. Toda fuerza es poca cuando se trata del planeta. HASHTAG HASHTAG HASHTAG HASHTAG"	others 
5014	USER Vete a la chingada !!! primero preocúpate de tu país !!!deja de estar de mamador opinando de HASHTAG	anger 
5015	🏆 El Barça, obligado a ganar al Levante para ser campeón https://t.co/VlRSThf3u2 HASHTAG https://t.co/xMnQNclPHA	others 
5016	Ni perder sabéis... USER USER.  No podéis esperar a que hable el ganador de las HASHTAG USER, tenéis que salir a la vez. Vergüenza ajena dais.	disgust 
5017	Cuando una ley es injusta lo correcto es desobedecerla. Cuando un gobierno es opresivo lo correcto es oponerse. HASHTAG	others 
5018	El fin se la religión católica ha llegado, el último Papa, Francisco. Acuérdense de este tuit. No habrá más religión católica. HASHTAG	others 
5019	"HASHTAG: la revolución de las pequeñas cosas.  Conoce más sobre esta adolescente que se ha convertido en la figura de la lucha contra el HASHTAG.  Un post de USER ⤵️ https://t.co/AfDUajPDvu"	others 
5020	Quedan tres capítulos para que juego de tronos se acabe para siempre, aún no sé cómo voy a gestionar todo esto. HASHTAG HASHTAG HASHTAG	fear 
5021	El Messi de hoy deslumbra! Que nivel HASHTAG	surprise 
5022	Que bueno que conocí HASHTAG  antes del incendio. https://t.co/5d3fdbrLEs	joy 
5023	HASHTAG HASHTAG a leer dragones y aventuras sin fin https://t.co/HhijWmiURx	joy 
5024	"HASHTAG tuvo un pequeño festejo en el Camp Nou por el título de USER número 26 en su historia. Lionel Messi recibió el trofeo.   1/3 para los catalanes. Van por Copa y Champions para buscar un nuevo triplete. ¿Lo lograrán? 🔴🔵 HASHTAG https://t.co/gkmI1lYUjr"	others 
5025	"Qué tristeza 🙄 Cuánta gente debe salir lastimada, sólo por el capricho de 1 humano.  HASHTAG https://t.co/wjYTwjznMd"	sadness 
5026	"Tiempo de recuento de votos. Modo productora ON = terminar el tiempo récord el recuento de papeletas para el Senado.   El trabajo en equipo siempre funciona.  HASHTAG HASHTAG ☹️  HASHTAG HASHTAG"	others 
5027	HASHTAG, que no tengamos que llorar	sadness 
5028	La sonrisa del DT del HASHTAG HASHTAG después del golazo de tiro libre de HASHTAG explica lo genial que es este tipo. HASHTAG ⚽️⚡️✊🏻	joy 
5029	"HASHTAG USER (get_repost) ・・・ Los libros son mentes que hablan para quienes escuchan y entiendan la eternidad a través de ellos. HASHTAG HASHTAG HASHTAG https://t.co/PxrD52wjUk"	joy 
5030	Inspiración 🌎 | Greta Thunberg mujer, joven, activista, generadora de conciencia hacia el calentamiento global HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/uthT9X6zId	others 
5031	Solo puedo decir... vaya capítulo. Aún estoy intentando recuperar el habla porque me he quedado en puro shock. No sé si llorar o reir o qué. HASHTAG HASHTAG	surprise 
5032	Arya hija de puta! TE AMOOOOOO. HASHTAG HASHTAG	joy 
5033	"✅ Javier Sardá ACERTÓ en su quiniela de las HASHTAG y hoy estará en HASHTAG para comentar el panorama político actual tras los resultados 📊 Y, por supuesto, viene a USER a ""HABLAR DE SU LIBRO""📕😜 ¡No os lo podéis perder! 😉 https://t.co/uBM2D2QS0J"	joy 
5034	"Y después del desolador HASHTAG capitulazo de HASHTAG 8x03 🥶😳🤐"	sadness 
5035	USER Los datos de Unidad Podemos y Ciudadanos evidencia la lamentable e injusta ley electoral que usamos en España. UNIDAS PODEMOS más votos, Ciudadanos 14 escaños más. HASHTAG HASHTAG HASHTAG	anger 
5036	Seguendo USER  HASHTAG ##gretathunberg HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG… https://www.instagram.com/libreriadelconvegnocremona/p/BxPMRiMHM2o/?utm_source=ig_twitter_share&igshid=1dbiceses7stq …	others 
5037	"""Convocaremos a los mejores talentos del mundo para reconstruir HASHTAG"" Macron desde el alma."	others 
5038	"Llevo ayer y hoy necesitando a Cernuda, así que será mi lectura para esta noche.  Al cierre del día: feliz HASHTAG. https://t.co/OXL0eLdqwa"	joy 
5039	Está hablando Abascal del Frente Popular. No me entero... ¿Frente Popular de Judea? HASHTAG HASHTAG	others 
5040	Primeras Imágenes del interior de HASHTAG después del fuego. Impresionante. HASHTAG HASHTAG https://t.co/8sSOAFAc69	surprise 
5041	USER Sigo en Shock ahora mismo, no he procesado todavía este capítulo y me ponéis el avance del siguiente, dejadme respirar! HASHTAG HASHTAG	surprise 
5042	El líder opositor Leopoldo López solicitó protección como huésped en la embajada de Chile en Caracas HASHTAG HASHTAG https://t.co/3PbYkdYsK7 https://t.co/BmstNrQwr4	others 
5043	HOY, por el puto mejor día del año, HASHTAG me gustaría saber cuál fue ese libro que os hizo enamoraros de la lectura!! 🙀	joy 
5044	Gracias Vox por conseguir movilizar a la izquierda HASHTAG HASHTAG	joy 
5045	"La catedral de Notre Dame ha quedado devastada por las llamas. Desde DEKRA Industrial mostramos nuestra preocupación y tristeza por lo ocurrido. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/AhgPWKEREg"	sadness 
5046	Hoy es el HASHTAG así que también es el día de mi querido Mermo, un personaje que realmente es un libro. Feliz día Mermo!! https://t.co/dvxPDwxWOP	joy 
5047	Para cojones gordos los de los vascos... OLÉ POR ELLOS!!!#ElecccionesGenerales28A	joy 
5048	PSOE y Ciudadanos van a llegar a un entendimiento y habrá un Gobierno a 2 sin el marrón de los independentistas HASHTAG	others 
5049	En el HASHTAG Recomiéndanos un título que te haya encantado leer HASHTAG 🌹📖 https://t.co/bufNmdG4Br	others 
5050	Estoy por dejarme contagiar por esa emoción que desprendéis cada lunes y empezar a ver HASHTAG.	others 
5051	España no quiere sedición. La única opción es USER + USER Gobierno de centro que representa a la mayoría quitando extremistas e independestistas. La solución está ahí solo hay que tener valor. HASHTAG https://t.co/MgLx1ZOSw0	others 
5052	"❤️GRACIAS❤. * ❤️Por las visitas. ❤️Por el apoyo y cariño. ❤️Por los detalles recibidos. ❤️Por llevaros un trocito de Kabuky a vuestras casas. ❤️Bienvenidos a los nuevos. HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/P8tZPXBrof"	joy 
5053	"HASHTAG dice que HASHTAG estaba listo para dejar HASHTAG y Rusia lo impidió  https://t.co/lVvJGzA1ia HASHTAG https://t.co/mzybzROl7Q"	others 
5054	El movimiento de los jóvenes contra el cambio climático llega a España. HASHTAG https://t.co/oFylbSylhr https://t.co/FEDzFdMVdD	others 
5055	"HASHTAG ¡Medio tiempo!  Sin goles en el Camp Nou. USER mantiene el 0-0 ante USER https://t.co/uiTwOT7VbD"	others 
5056	📚👧🏻👦🏽 En el marco del HASHTAG; mayor cantidad de alumnos de escuelas públicas en la HASHTAG reprueban el examen de lenguaje y comunicación a comparación de las escuelas privadas que muestran un menor porcentaje de reprobados. https://t.co/h0RFQiLbMt	others 
5057	"""El Estado Islámico celebra el incendio de Notre Dame""... esto ya me lo imaginaba. HASHTAG"	others 
5058	"📣 El movimiento HASHTAG llega este viernes a España. ¿Vas a unirte? 🙄   ✍ La protesta que inició la adolescente sueca HASHTAG reclama que se respeten los acuerdos para frenar el cambio climático 💚🌍🌲. Salvar el planeta es nuestra responsabilidad 💪 https://t.co/Dz0KdzvyV2"	others 
5059	Muy triste por HASHTAG 😔🤧 y pensar que hace poco vi una imagen en Google 😭 https://t.co/MmdwpGHHLL	sadness 
5060	Acabo de terminarme el tercer capítulo de HASHTAG, no voy a hacer ningún spoiler ni nada, ya que no me gusta que me los hagan, pero puedo decir, que es el mejor capítulo de la historia de una serie... Nunca había visto nada igual... Ambientación, música, interpretación...	joy 
5061	HASHTAG Me encanta esta viñeta de 'Soldados de Salamina', adaptado por USER. HASHTAG https://t.co/X69qCxve0K	others 
5062	HASHTAG el puto amo  HASHTAG  HASHTAG  USER 3- USER 0	joy 
5063	Trump amenaza con más sanciones a Cuba si no cesa su apoyo militar a Venezuela HASHTAG	others 
5064	Como cuando consigues una rata en tu casa, que te ve y se esconde, así esta Maduro y su combo. Tarde o temprano el fin será el mismo. Fuerza HASHTAG pronto serás libre	others 
5065	"HASHTAG ""CON RIVERA NO, CON RIVERA NO"" HASHTAG Mensaje de la militancia a Pedro Sánchez, ya lo ha oído,  pues haz caso o lo pagarás. HASHTAG"	anger 
5066	Maravilloso día del trabajador porque podré ver la HASHTAG 👐😱	joy 
5067	En vd que esta cabra me está cambiando. “Dicen que aman a sus hijos, sin embargo les están robando el futuro frente a sus ojos” -#GretaThunberg https://t.co/ryxJ8SHOSj	anger 
5068	"HASHTAG || Piqué no la pasa NADA bien con Mané.  De tres duelos, todos fueron para el atacante del HASHTAG...0-0   HASHTAG https://t.co/xUVm39tyir"	others 
5069	"GRACIAS A ABSOLUTAMENTE TODOS LOS QUE HAN IDO A VOTAR. GRACIAS X NO PERMITIR QUE VOLVAMOS A 1822.  GRACIAS. 💜🌹 HASHTAG HASHTAG"	joy 
5070	HASHTAG | Desde las 15:45 (🇦🇷) HASHTAG recibe a HASHTAG. Si el equipo blaugrana logra el triunfo se consagrara campeón de la liga. https://t.co/IBItypDIEG	others 
5071	"¡SE ACABÓ!  Gracias a un gol de Suárez y doblete de HASHTAG, el USER sueña en grande con la Final de la HASHTAG tras vencer 3-0 al USER en la Ida de las Semis. Cifras: https://t.co/S3JZ0EkvY5 📸 Reuters https://t.co/zjrJtLaw3g"	joy 
5072	"Venezolanos comienzan a llegar a plaza italia, en chile  HASHTAG USER HASHTAG HASHTAG en Plaza Italia https://t.co/1jxVTektJi"	others 
5073	Beñat y Bastón en 4 minutos sellaron el 1-1 en San Mamés HASHTAG https://t.co/2F5ooOE7qe	others 
5074	Los XI jugadores del USER que saldrán esta noche a enfrentar la semifinal de HASHTAG vs HASHTAG  HASHTAG  🏆👂🏻 https://t.co/wEs2TgAReR	others 
5075	En HASHTAG no hay acceso a muchas páginas web. Estamos sufriendo un bloqueo mediático en estos momentos. https://t.co/m3HTptIJm5	others 
5076	Tanta información que se lee en las RRSS sobre HASHTAG, pero qué tristeza la posición que han mantenido los MEDIOS del país. Ausencia de información, AUTOCENSURA.! Parece que se vive en Narnia cuando realmente hay crisis y caos. USER USER USER	sadness 
5077	"Tenemos a los mejores especialistas para resolver dudas en los juegos Fantasy, preguntanos ¡Te ayudaremos a tomar esas últimas decisiones!   HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG"	others 
5078	Votantes de Cs: ¿que pacte con el PSOE para evitar un gobierno de izquierdas? HASHTAG HASHTAG	others 
5079	sin spoilers, pero quería hacer un homenaje a HASHTAG HASHTAG HASHTAG HASHTAG BRUTAL!!!! https://t.co/hvEh2Fllnm	others 
5080	3 autores latinoamericanos para celebrar el HASHTAG https://t.co/K5euJ05Yci	others 
5081	Exacto, los que queremos a nuestro país, con su plurinacionalidad, su Estado de Bienestar, su sanidad pública, su educación gratuita y de calidad, su gente queriendo a quien le dé la gana... etc. Esa es nuestra España. HASHTAG https://t.co/REWdq0TROT	joy 
5082	Solo tengo una palabra para el día de hoy... Expiación. HASHTAG	others 
5083	🌳👩📚 Con la llegada de la HASHTAG y las buenas temperaturas, apetece salir a la calle a leer: devorar una página tras otra 📖🏞 en terrazas o parques bajo el sol. 🗞📰 La USER hace una selección con motivo del 📓 HASHTAG ➡ https://t.co/ZzLz6jOs99 ✅	joy 
